Date,wdsp,wdsp^3,glorad
26/06/2011,7.7,456.533,1094
27/06/2011,4.9,117.649,1703
28/06/2011,6.8,314.432,2903
29/06/2011,6.1,226.981,1751
30/06/2011,6.8,314.432,1664
01/07/2011,3.8,54.872,2027
02/07/2011,5.2,140.608,2466
03/07/2011,4.1,68.921,1952
04/07/2011,6.6,287.496,1730
05/07/2011,8.8,681.472,1485
06/07/2011,7.4,405.224,1161
07/07/2011,6.8,314.432,769
08/07/2011,6.3,250.047,1255
09/07/2011,4.5,91.125,1469
10/07/2011,4,64,1598
11/07/2011,3.5,42.875,1440
12/07/2011,3.6,46.656,1294
13/07/2011,5.1,132.651,2083
14/07/2011,5.1,132.651,1591
15/07/2011,7.3,389.017,772
16/07/2011,12,1728,1380
17/07/2011,14.6,3112.136,611
18/07/2011,11.9,1685.159,772
19/07/2011,8.7,658.503,1372
20/07/2011,6.3,250.047,1355
21/07/2011,6.4,262.144,1063
22/07/2011,4.8,110.592,2061
23/07/2011,3.1,29.791,1477
24/07/2011,3.8,54.872,1115
25/07/2011,6,216,713
26/07/2011,4.8,110.592,1812
27/07/2011,3.7,50.653,614
28/07/2011,7.6,438.976,1158
29/07/2011,3.5,42.875,745
30/07/2011,5.4,157.464,1028
31/07/2011,7.7,456.533,1126
01/08/2011,3.5,42.875,1275
02/08/2011,3.9,59.319,1745
03/08/2011,5.7,185.193,1153
04/08/2011,7.1,357.911,1178
05/08/2011,4.7,103.823,1256
06/08/2011,4.6,97.336,1346
07/08/2011,3.8,54.872,1141
08/08/2011,8.5,614.125,1524
09/08/2011,6,216,1499
10/08/2011,13.4,2406.104,328
11/08/2011,9.5,857.375,783
12/08/2011,8,512,755
13/08/2011,9.5,857.375,1234
14/08/2011,9.1,753.571,2145
15/08/2011,5.3,148.877,796
16/08/2011,7.6,438.976,1961
17/08/2011,2.5,15.625,1297
18/08/2011,3.6,46.656,1222
19/08/2011,8.5,614.125,676
20/08/2011,6.1,226.981,1499
21/08/2011,5.8,195.112,1360
22/08/2011,1.7,4.913,812
23/08/2011,4.1,68.921,1251
24/08/2011,4.9,117.649,1350
25/08/2011,6.7,300.763,1430
26/08/2011,7.1,357.911,1443
27/08/2011,7.7,456.533,1074
28/08/2011,6.9,328.509,1870
29/08/2011,4.7,103.823,935
30/08/2011,1.8,5.832,905
31/08/2011,4.6,97.336,856
01/09/2011,6.1,226.981,718
02/09/2011,7,343,800
03/09/2011,7.2,373.248,1129
04/09/2011,8.5,614.125,836
05/09/2011,10.2,1061.208,664
06/09/2011,15.1,3442.951,1337
07/09/2011,9.3,804.357,582
08/09/2011,5.5,166.375,701
09/09/2011,10.2,1061.208,993
10/09/2011,13,2197,896
11/09/2011,13.8,2628.072,345
12/09/2011,21.5,9938.375,805
13/09/2011,13.3,2352.637,1399
14/09/2011,6.4,262.144,1005
15/09/2011,6.2,238.328,1058
16/09/2011,9.8,941.192,820
17/09/2011,8.8,681.472,1075
18/09/2011,9.7,912.673,912
19/09/2011,9.1,753.571,267
20/09/2011,8.5,614.125,1089
21/09/2011,12.6,2000.376,494
22/09/2011,8.3,571.787,808
23/09/2011,10,1000,706
24/09/2011,7.5,421.875,1208
25/09/2011,11,1331,569
26/09/2011,5.7,185.193,621
27/09/2011,10.6,1191.016,947
28/09/2011,10.4,1124.864,861
29/09/2011,8.2,551.368,655
30/09/2011,5.9,205.379,328
01/10/2011,4.3,79.507,258
02/10/2011,4.3,79.507,327
